timestamp,gdp_season_yoy,1onGDP_yoy,gdp_accum_yoy,t_ondecay
2008-09-10,-0.40000000000000036,0.2999999999999998,0.5999999999999979,221
2008-09-11,-0.40000000000000036,0.2999999999999998,0.5999999999999979,222
2008-09-12,-0.40000000000000036,0.2999999999999998,0.5999999999999979,223
2008-09-16,-0.40000000000000036,0.2999999999999998,0.5999999999999979,224
2008-09-17,-0.40000000000000036,0.2999999999999998,0.5999999999999979,225
2008-09-18,-0.40000000000000036,0.2999999999999998,0.5999999999999979,226
2008-09-19,-0.40000000000000036,0.2999999999999998,0.5999999999999979,227
2008-09-22,-0.40000000000000036,0.2999999999999998,0.5999999999999979,228
2008-09-23,-0.40000000000000036,0.2999999999999998,0.5999999999999979,229
2008-09-24,-0.40000000000000036,0.2999999999999998,0.5999999999999979,230
2008-09-25,-0.40000000000000036,0.2999999999999998,0.5999999999999979,231
2008-09-26,-0.40000000000000036,0.2999999999999998,0.5999999999999979,232
2008-10-06,-0.40000000000000036,0.2999999999999998,0.5999999999999979,233
2008-10-07,-0.40000000000000036,0.2999999999999998,0.5999999999999979,234
2008-10-08,-0.40000000000000036,0.2999999999999998,0.5999999999999979,235
2008-10-09,-0.40000000000000036,0.2999999999999998,0.5999999999999979,236
2008-10-10,-0.40000000000000036,0.2999999999999998,0.5999999999999979,237
2008-10-13,-0.40000000000000036,0.2999999999999998,0.5999999999999979,238
2008-10-14,-0.40000000000000036,0.2999999999999998,0.5999999999999979,239
2008-10-15,-0.40000000000000036,0.2999999999999998,0.5999999999999979,240
2008-10-16,-0.40000000000000036,0.2999999999999998,0.5999999999999979,241
2008-10-17,-0.40000000000000036,0.2999999999999998,0.5999999999999979,242
2008-10-20,-1.0999999999999996,1.0,-0.9100000000000001,0
2008-10-21,-1.0999999999999996,1.0,-0.9100000000000001,1
2008-10-22,-1.0999999999999996,1.0,-0.9100000000000001,2
2008-10-23,-1.0999999999999996,1.0,-0.9100000000000001,3
2008-10-24,-1.0999999999999996,1.0,-0.9100000000000001,4
2008-10-27,-1.0999999999999996,1.0,-0.9100000000000001,5
2008-10-28,-1.0999999999999996,1.0,-0.9100000000000001,6
2008-10-29,-1.0999999999999996,1.0,-0.9100000000000001,7
2008-10-30,-1.0999999999999996,1.0,-0.9100000000000001,8
2008-10-31,-1.0999999999999996,1.0,-0.9100000000000001,9
2008-11-03,-1.0999999999999996,1.0,-0.9100000000000001,10
2008-11-04,-1.0999999999999996,1.0,-0.9100000000000001,11
2008-11-05,-1.0999999999999996,1.0,-0.9100000000000001,12
2008-11-06,-1.0999999999999996,1.0,-0.9100000000000001,13
2008-11-07,-1.0999999999999996,1.0,-0.9100000000000001,14
2008-11-10,-1.0999999999999996,1.0,-0.9100000000000001,15
2008-11-11,-1.0999999999999996,1.0,-0.9100000000000001,16
2008-11-12,-1.0999999999999996,1.0,-0.9100000000000001,17
2008-11-13,-1.0999999999999996,1.0,-0.9100000000000001,18
2008-11-14,-1.0999999999999996,1.0,-0.9100000000000001,19
2008-11-17,-1.0999999999999996,1.0,-0.9100000000000001,20
2008-11-18,-1.0999999999999996,1.0,-0.9100000000000001,21
2008-11-19,-1.0999999999999996,1.0,-0.9100000000000001,22
2008-11-20,-1.0999999999999996,1.0,-0.9100000000000001,23
2008-11-21,-1.0999999999999996,1.0,-0.9100000000000001,24
2008-11-24,-1.0999999999999996,1.0,-0.9100000000000001,25
2008-11-25,-1.0999999999999996,1.0,-0.9100000000000001,26
2008-11-26,-1.0999999999999996,1.0,-0.9100000000000001,27
2008-11-27,-1.0999999999999996,1.0,-0.9100000000000001,28
2008-11-28,-1.0999999999999996,1.0,-0.9100000000000001,29
2008-12-01,-1.0999999999999996,1.0,-0.9100000000000001,30
2008-12-02,-1.0999999999999996,1.0,-0.9100000000000001,31
2008-12-03,-1.0999999999999996,1.0,-0.9100000000000001,32
2008-12-04,-1.0999999999999996,1.0,-0.9100000000000001,33
2008-12-05,-1.0999999999999996,1.0,-0.9100000000000001,34
2008-12-08,-1.0999999999999996,1.0,-0.9100000000000001,35
2008-12-09,-1.0999999999999996,1.0,-0.9100000000000001,36
2008-12-10,-1.0999999999999996,1.0,-0.9100000000000001,37
2008-12-11,-1.0999999999999996,1.0,-0.9100000000000001,38
2008-12-12,-1.0999999999999996,1.0,-0.9100000000000001,39
2008-12-15,-1.0999999999999996,1.0,-0.9100000000000001,40
2008-12-16,-1.0999999999999996,1.0,-0.9100000000000001,41
2008-12-17,-1.0999999999999996,1.0,-0.9100000000000001,42
2008-12-18,-1.0999999999999996,1.0,-0.9100000000000001,43
2008-12-19,-1.0999999999999996,1.0,-0.9100000000000001,44
2008-12-22,-1.0999999999999996,1.0,-0.9100000000000001,45
2008-12-23,-1.0999999999999996,1.0,-0.9100000000000001,46
2008-12-24,-1.0999999999999996,1.0,-0.9100000000000001,47
2008-12-25,-1.0999999999999996,1.0,-0.9100000000000001,48
2008-12-26,-1.0999999999999996,1.0,-0.9100000000000001,49
2008-12-29,-1.0999999999999996,1.0,-0.9100000000000001,50
2008-12-30,-1.0999999999999996,1.0,-0.9100000000000001,51
2008-12-31,-1.0999999999999996,1.0,-0.9100000000000001,52
2009-01-05,-1.0999999999999996,1.0,-0.9100000000000001,53
2009-01-06,-1.0999999999999996,1.0,-0.9100000000000001,54
2009-01-07,-1.0999999999999996,1.0,-0.9100000000000001,55
2009-01-08,-1.0999999999999996,1.0,-0.9100000000000001,56
2009-01-09,-1.0999999999999996,1.0,-0.9100000000000001,57
2009-01-12,-1.0999999999999996,1.0,-0.9100000000000001,58
2009-01-13,-1.0999999999999996,1.0,-0.9100000000000001,59
2009-01-14,-1.0999999999999996,1.0,-0.9100000000000001,60
2009-01-15,-1.0999999999999996,1.0,-0.9100000000000001,61
2009-01-16,-1.0999999999999996,1.0,-0.9100000000000001,62
2009-01-19,-1.0999999999999996,1.0,-0.9100000000000001,63
2009-01-20,-1.399999999999995,1.0,0.490000000000002,0
2009-01-21,-1.399999999999995,1.0,0.490000000000002,1
2009-01-22,-1.399999999999995,1.0,0.490000000000002,2
2009-01-23,-1.399999999999995,1.0,0.490000000000002,3
2009-02-02,-1.399999999999995,1.0,0.490000000000002,4
2009-02-03,-1.399999999999995,1.0,0.490000000000002,5
2009-02-04,-1.399999999999995,1.0,0.490000000000002,6
2009-02-05,-1.399999999999995,1.0,0.490000000000002,7
2009-02-06,-1.399999999999995,1.0,0.490000000000002,8
2009-02-09,-1.399999999999995,1.0,0.490000000000002,9
2009-02-10,-1.399999999999995,1.0,0.490000000000002,10
2009-02-11,-1.399999999999995,1.0,0.490000000000002,11
2009-02-12,-1.399999999999995,1.0,0.490000000000002,12
2009-02-13,-1.399999999999995,1.0,0.490000000000002,13
2009-02-16,-1.399999999999995,1.0,0.490000000000002,14
2009-02-17,-1.399999999999995,1.0,0.490000000000002,15
2009-02-18,-1.399999999999995,1.0,0.490000000000002,16
2009-02-19,-1.399999999999995,1.0,0.490000000000002,17
2009-02-20,-1.399999999999995,1.0,0.490000000000002,18
2009-02-23,-1.399999999999995,1.0,0.490000000000002,19
2009-02-24,-1.399999999999995,1.0,0.490000000000002,20
2009-02-25,-1.399999999999995,1.0,0.490000000000002,21
2009-02-26,-1.399999999999995,1.0,0.490000000000002,22
2009-02-27,-1.399999999999995,1.0,0.490000000000002,23
2009-03-02,-1.399999999999995,1.0,0.490000000000002,24
2009-03-03,-1.399999999999995,1.0,0.490000000000002,25
2009-03-04,-1.399999999999995,1.0,0.490000000000002,26
2009-03-05,-1.399999999999995,1.0,0.490000000000002,27
2009-03-06,-1.399999999999995,1.0,0.490000000000002,28
2009-03-09,-1.399999999999995,1.0,0.490000000000002,29
2009-03-10,-1.399999999999995,1.0,0.490000000000002,30
2009-03-11,-1.399999999999995,1.0,0.490000000000002,31
2009-03-12,-1.399999999999995,1.0,0.490000000000002,32
2009-03-13,-1.399999999999995,1.0,0.490000000000002,33
2009-03-16,-1.399999999999995,1.0,0.490000000000002,34
2009-03-17,-1.399999999999995,1.0,0.490000000000002,35
2009-03-18,-1.399999999999995,1.0,0.490000000000002,36
2009-03-19,-1.399999999999995,1.0,0.490000000000002,37
2009-03-20,-1.399999999999995,1.0,0.490000000000002,38
2009-03-23,-1.399999999999995,1.0,0.490000000000002,39
2009-03-24,-1.399999999999995,1.0,0.490000000000002,40
2009-03-25,-1.399999999999995,1.0,0.490000000000002,41
2009-03-26,-1.399999999999995,1.0,0.490000000000002,42
2009-03-27,-1.399999999999995,1.0,0.490000000000002,43
2009-03-30,-1.399999999999995,1.0,0.490000000000002,44
2009-03-31,-1.399999999999995,1.0,0.490000000000002,45
2009-04-01,-1.399999999999995,1.0,0.490000000000002,46
2009-04-02,-1.399999999999995,1.0,0.490000000000002,47
2009-04-03,-1.399999999999995,1.0,0.490000000000002,48
2009-04-07,-1.399999999999995,1.0,0.490000000000002,49
2009-04-08,-1.399999999999995,1.0,0.490000000000002,50
2009-04-09,-1.399999999999995,1.0,0.490000000000002,51
2009-04-10,-1.399999999999995,1.0,0.490000000000002,52
2009-04-13,-1.399999999999995,1.0,0.490000000000002,53
2009-04-14,-1.399999999999995,1.0,0.490000000000002,54
2009-04-15,-1.399999999999995,1.0,0.490000000000002,55
2009-04-16,-1.399999999999995,1.0,0.490000000000002,56
2009-04-17,-1.399999999999995,1.0,0.490000000000002,57
2009-04-20,-0.7000000000000002,-2.0,-5.790000000000003,0
2009-04-21,-0.7000000000000002,-2.0,-5.790000000000003,1
2009-04-22,-0.7000000000000002,-2.0,-5.790000000000003,2
2009-04-23,-0.7000000000000002,-2.0,-5.790000000000003,3
2009-04-24,-0.7000000000000002,-2.0,-5.790000000000003,4
2009-04-27,-0.7000000000000002,-2.0,-5.790000000000003,5
2009-04-28,-0.7000000000000002,-2.0,-5.790000000000003,6
2009-04-29,-0.7000000000000002,-2.0,-5.790000000000003,7
2009-04-30,-0.7000000000000002,-2.0,-5.790000000000003,8
2009-05-04,-0.7000000000000002,-2.0,-5.790000000000003,9
2009-05-05,-0.7000000000000002,-2.0,-5.790000000000003,10
2009-05-06,-0.7000000000000002,-2.0,-5.790000000000003,11
2009-05-07,-0.7000000000000002,-2.0,-5.790000000000003,12
2009-05-08,-0.7000000000000002,-2.0,-5.790000000000003,13
2009-05-11,-0.7000000000000002,-2.0,-5.790000000000003,14
2009-05-12,-0.7000000000000002,-2.0,-5.790000000000003,15
2009-05-13,-0.7000000000000002,-2.0,-5.790000000000003,16
2009-05-14,-0.7000000000000002,-2.0,-5.790000000000003,17
2009-05-15,-0.7000000000000002,-2.0,-5.790000000000003,18
2009-05-18,-0.7000000000000002,-2.0,-5.790000000000003,19
2009-05-19,-0.7000000000000002,-2.0,-5.790000000000003,20
2009-05-20,-0.7000000000000002,-2.0,-5.790000000000003,21
2009-05-21,-0.7000000000000002,-2.0,-5.790000000000003,22
2009-05-22,-0.7000000000000002,-2.0,-5.790000000000003,23
2009-05-25,-0.7000000000000002,-2.0,-5.790000000000003,24
2009-05-26,-0.7000000000000002,-2.0,-5.790000000000003,25
2009-05-27,-0.7000000000000002,-2.0,-5.790000000000003,26
2009-06-01,-0.7000000000000002,-2.0,-5.790000000000003,27
2009-06-02,-0.7000000000000002,-2.0,-5.790000000000003,28
2009-06-03,-0.7000000000000002,-2.0,-5.790000000000003,29
2009-06-04,-0.7000000000000002,-2.0,-5.790000000000003,30
2009-06-05,-0.7000000000000002,-2.0,-5.790000000000003,31
2009-06-08,-0.7000000000000002,-2.0,-5.790000000000003,32
2009-06-09,-0.7000000000000002,-2.0,-5.790000000000003,33
2009-06-10,-0.7000000000000002,-2.0,-5.790000000000003,34
2009-06-11,-0.7000000000000002,-2.0,-5.790000000000003,35
2009-06-12,-0.7000000000000002,-2.0,-5.790000000000003,36
2009-06-15,-0.7000000000000002,-2.0,-5.790000000000003,37
2009-06-16,-0.7000000000000002,-2.0,-5.790000000000003,38
2009-06-17,-0.7000000000000002,-2.0,-5.790000000000003,39
2009-06-18,-0.7000000000000002,-2.0,-5.790000000000003,40
2009-06-19,-0.7000000000000002,-2.0,-5.790000000000003,41
2009-06-22,-0.7000000000000002,-2.0,-5.790000000000003,42
2009-06-23,-0.7000000000000002,-2.0,-5.790000000000003,43
2009-06-24,-0.7000000000000002,-2.0,-5.790000000000003,44
2009-06-25,-0.7000000000000002,-2.0,-5.790000000000003,45
2009-06-26,-0.7000000000000002,-2.0,-5.790000000000003,46
2009-06-29,-0.7000000000000002,-2.0,-5.790000000000003,47
2009-06-30,-0.7000000000000002,-2.0,-5.790000000000003,48
2009-07-01,-0.7000000000000002,-2.0,-5.790000000000003,49
2009-07-02,-0.7000000000000002,-2.0,-5.790000000000003,50
2009-07-03,-0.7000000000000002,-2.0,-5.790000000000003,51
2009-07-06,-0.7000000000000002,-2.0,-5.790000000000003,52
2009-07-07,-0.7000000000000002,-2.0,-5.790000000000003,53
2009-07-08,-0.7000000000000002,-2.0,-5.790000000000003,54
2009-07-09,-0.7000000000000002,-2.0,-5.790000000000003,55
2009-07-10,-0.7000000000000002,-2.0,-5.790000000000003,56
2009-07-13,-0.7000000000000002,-2.0,-5.790000000000003,57
2009-07-14,-0.7000000000000002,-2.0,-5.790000000000003,58
2009-07-15,-0.7000000000000002,-2.0,-5.790000000000003,59
2009-07-16,-0.7000000000000002,-2.0,-5.790000000000003,60
2009-07-17,-0.7000000000000002,-2.0,-5.790000000000003,61
2009-07-20,0.9999999999999964,0.2999999999999998,0.16000000000000014,0
2009-07-21,0.9999999999999964,0.2999999999999998,0.16000000000000014,1
2009-07-22,0.9999999999999964,0.2999999999999998,0.16000000000000014,2
2009-07-23,0.9999999999999964,0.2999999999999998,0.16000000000000014,3
2009-07-24,0.9999999999999964,0.2999999999999998,0.16000000000000014,4
2009-07-27,0.9999999999999964,0.2999999999999998,0.16000000000000014,5
2009-07-28,0.9999999999999964,0.2999999999999998,0.16000000000000014,6
2009-07-29,0.9999999999999964,0.2999999999999998,0.16000000000000014,7
2009-07-30,0.9999999999999964,0.2999999999999998,0.16000000000000014,8
2009-07-31,0.9999999999999964,0.2999999999999998,0.16000000000000014,9
2009-08-03,0.9999999999999964,0.2999999999999998,0.16000000000000014,10
2009-08-04,0.9999999999999964,0.2999999999999998,0.16000000000000014,11
2009-08-05,0.9999999999999964,0.2999999999999998,0.16000000000000014,12
2009-08-06,0.9999999999999964,0.2999999999999998,0.16000000000000014,13
2009-08-07,0.9999999999999964,0.2999999999999998,0.16000000000000014,14
2009-08-10,0.9999999999999964,0.2999999999999998,0.16000000000000014,15
2009-08-11,0.9999999999999964,0.2999999999999998,0.16000000000000014,16
2009-08-12,0.9999999999999964,0.2999999999999998,0.16000000000000014,17
2009-08-13,0.9999999999999964,0.2999999999999998,0.16000000000000014,18
2009-08-14,0.9999999999999964,0.2999999999999998,0.16000000000000014,19
2009-08-17,0.9999999999999964,0.2999999999999998,0.16000000000000014,20
2009-08-18,0.9999999999999964,0.2999999999999998,0.16000000000000014,21
2009-08-19,0.9999999999999964,0.2999999999999998,0.16000000000000014,22
2009-08-20,0.9999999999999964,0.2999999999999998,0.16000000000000014,23
2009-08-21,0.9999999999999964,0.2999999999999998,0.16000000000000014,24
2009-08-24,0.9999999999999964,0.2999999999999998,0.16000000000000014,25
2009-08-25,0.9999999999999964,0.2999999999999998,0.16000000000000014,26
2009-08-26,0.9999999999999964,0.2999999999999998,0.16000000000000014,27
2009-08-27,0.9999999999999964,0.2999999999999998,0.16000000000000014,28
2009-08-28,0.9999999999999964,0.2999999999999998,0.16000000000000014,29
2009-08-31,0.9999999999999964,0.2999999999999998,0.16000000000000014,30
2009-09-01,0.9999999999999964,0.2999999999999998,0.16000000000000014,31
2009-09-02,0.9999999999999964,0.2999999999999998,0.16000000000000014,32
2009-09-03,0.9999999999999964,0.2999999999999998,0.16000000000000014,33
2009-09-04,0.9999999999999964,0.2999999999999998,0.16000000000000014,34
2009-09-07,0.9999999999999964,0.2999999999999998,0.16000000000000014,35
2009-09-08,0.9999999999999964,0.2999999999999998,0.16000000000000014,36
2009-09-09,0.9999999999999964,0.2999999999999998,0.16000000000000014,37
2009-09-10,0.9999999999999964,0.2999999999999998,0.16000000000000014,38
2009-09-11,0.9999999999999964,0.2999999999999998,0.16000000000000014,39
2009-09-14,0.9999999999999964,0.2999999999999998,0.16000000000000014,40
2009-09-15,0.9999999999999964,0.2999999999999998,0.16000000000000014,41
2009-09-16,0.9999999999999964,0.2999999999999998,0.16000000000000014,42
2009-09-17,0.9999999999999964,0.2999999999999998,0.16000000000000014,43
2009-09-18,0.9999999999999964,0.2999999999999998,0.16000000000000014,44
2009-09-21,0.9999999999999964,0.2999999999999998,0.16000000000000014,45
2009-09-22,0.9999999999999964,0.2999999999999998,0.16000000000000014,46
2009-09-23,0.9999999999999964,0.2999999999999998,0.16000000000000014,47
2009-09-24,0.9999999999999964,0.2999999999999998,0.16000000000000014,48
2009-09-25,0.9999999999999964,0.2999999999999998,0.16000000000000014,49
2009-09-28,0.9999999999999964,0.2999999999999998,0.16000000000000014,50
2009-09-29,0.9999999999999964,0.2999999999999998,0.16000000000000014,51
2009-09-30,0.9999999999999964,0.2999999999999998,0.16000000000000014,52
2009-10-09,0.9999999999999964,0.2999999999999998,0.16000000000000014,53
2009-10-12,0.9999999999999964,0.2999999999999998,0.16000000000000014,54
2009-10-13,0.9999999999999964,0.2999999999999998,0.16000000000000014,55
2009-10-14,0.9999999999999964,0.2999999999999998,0.16000000000000014,56
2009-10-15,0.9999999999999964,0.2999999999999998,0.16000000000000014,57
2009-10-16,0.9999999999999964,0.2999999999999998,0.16000000000000014,58
2009-10-19,0.9999999999999964,0.2999999999999998,0.16000000000000014,59
2009-10-20,0.9999999999999964,0.20000000000000018,0.9499999999999993,60
2009-10-21,0.9999999999999964,0.20000000000000018,0.9499999999999993,61
2009-10-22,0.9999999999999964,0.20000000000000018,0.9499999999999993,62
2009-10-23,0.9999999999999964,0.20000000000000018,0.9499999999999993,63
2009-10-26,0.9999999999999964,0.20000000000000018,0.9499999999999993,64
2009-10-27,0.9999999999999964,0.20000000000000018,0.9499999999999993,65
2009-10-28,0.9999999999999964,0.20000000000000018,0.9499999999999993,66
2009-10-29,0.9999999999999964,0.20000000000000018,0.9499999999999993,67
2009-10-30,0.9999999999999964,0.20000000000000018,0.9499999999999993,68
2009-11-02,0.9999999999999964,0.20000000000000018,0.9499999999999993,69
2009-11-03,0.9999999999999964,0.20000000000000018,0.9499999999999993,70
2009-11-04,0.9999999999999964,0.20000000000000018,0.9499999999999993,71
2009-11-05,0.9999999999999964,0.20000000000000018,0.9499999999999993,72
2009-11-06,0.9999999999999964,0.20000000000000018,0.9499999999999993,73
2009-11-09,0.9999999999999964,0.20000000000000018,0.9499999999999993,74
2009-11-10,0.9999999999999964,0.20000000000000018,0.9499999999999993,75
2009-11-11,0.9999999999999964,0.20000000000000018,0.9499999999999993,76
2009-11-12,0.9999999999999964,0.20000000000000018,0.9499999999999993,77
2009-11-13,0.9999999999999964,0.20000000000000018,0.9499999999999993,78
2009-11-16,0.9999999999999964,0.20000000000000018,0.9499999999999993,79
2009-11-17,0.9999999999999964,0.20000000000000018,0.9499999999999993,80
2009-11-18,0.9999999999999964,0.20000000000000018,0.9499999999999993,81
2009-11-19,0.9999999999999964,0.20000000000000018,0.9499999999999993,82
2009-11-20,0.9999999999999964,0.20000000000000018,0.9499999999999993,83
2009-11-23,0.9999999999999964,0.20000000000000018,0.9499999999999993,84
2009-11-24,0.9999999999999964,0.20000000000000018,0.9499999999999993,85
2009-11-25,0.9999999999999964,0.20000000000000018,0.9499999999999993,86
2009-11-26,0.9999999999999964,0.20000000000000018,0.9499999999999993,87
2009-11-27,0.9999999999999964,0.20000000000000018,0.9499999999999993,88
2009-11-30,0.9999999999999964,0.20000000000000018,0.9499999999999993,89
2009-12-01,0.9999999999999964,0.20000000000000018,0.9499999999999993,90
2009-12-02,0.9999999999999964,0.20000000000000018,0.9499999999999993,91
2009-12-03,0.9999999999999964,0.20000000000000018,0.9499999999999993,92
2009-12-04,0.9999999999999964,0.20000000000000018,0.9499999999999993,93
2009-12-07,0.9999999999999964,0.20000000000000018,0.9499999999999993,94
2009-12-08,0.9999999999999964,0.20000000000000018,0.9499999999999993,95
2009-12-09,0.9999999999999964,0.20000000000000018,0.9499999999999993,96
2009-12-10,0.9999999999999964,0.20000000000000018,0.9499999999999993,97
2009-12-11,0.9999999999999964,0.20000000000000018,0.9499999999999993,98
2009-12-14,0.9999999999999964,0.20000000000000018,0.9499999999999993,99
2009-12-15,0.9999999999999964,0.20000000000000018,0.9499999999999993,100
2009-12-16,0.9999999999999964,0.20000000000000018,0.9499999999999993,101
2009-12-17,0.9999999999999964,0.20000000000000018,0.9499999999999993,102
2009-12-18,0.9999999999999964,0.20000000000000018,0.9499999999999993,103
2009-12-21,0.9999999999999964,0.20000000000000018,0.9499999999999993,104
2009-12-22,0.9999999999999964,0.20000000000000018,0.9499999999999993,105
2009-12-23,0.9999999999999964,0.20000000000000018,0.9499999999999993,106
2009-12-24,0.9999999999999964,0.20000000000000018,0.9499999999999993,107
2009-12-25,0.9999999999999964,0.20000000000000018,0.9499999999999993,108
2009-12-28,0.9999999999999964,0.20000000000000018,0.9499999999999993,109
2009-12-29,0.9999999999999964,0.20000000000000018,0.9499999999999993,110
2009-12-30,0.9999999999999964,0.20000000000000018,0.9499999999999993,111
2009-12-31,0.9999999999999964,0.20000000000000018,0.9499999999999993,112
2010-01-04,0.9999999999999964,0.20000000000000018,0.9499999999999993,113
2010-01-05,0.9999999999999964,0.20000000000000018,0.9499999999999993,114
2010-01-06,0.9999999999999964,0.20000000000000018,0.9499999999999993,115
2010-01-07,0.9999999999999964,0.20000000000000018,0.9499999999999993,116
2010-01-08,0.9999999999999964,0.20000000000000018,0.9499999999999993,117
2010-01-11,0.9999999999999964,0.20000000000000018,0.9499999999999993,118
2010-01-12,0.9999999999999964,0.20000000000000018,0.9499999999999993,119
2010-01-13,0.9999999999999964,0.20000000000000018,0.9499999999999993,120
2010-01-14,0.9999999999999964,0.20000000000000018,0.9499999999999993,121
2010-01-15,0.9999999999999964,0.20000000000000018,0.9499999999999993,122
2010-01-18,0.9999999999999964,0.20000000000000018,0.9499999999999993,123
2010-01-19,0.9999999999999964,0.20000000000000018,0.9499999999999993,124
2010-01-20,0.9999999999999964,0.20000000000000018,3.51,125
2010-01-21,0.9999999999999964,0.20000000000000018,3.51,126
2010-01-22,0.9999999999999964,0.20000000000000018,3.51,127
2010-01-25,0.9999999999999964,0.20000000000000018,3.51,128
2010-01-26,0.9999999999999964,0.20000000000000018,3.51,129
2010-01-27,0.9999999999999964,0.20000000000000018,3.51,130
2010-01-28,0.9999999999999964,0.20000000000000018,3.51,131
2010-01-29,0.9999999999999964,0.20000000000000018,3.51,132
2010-02-01,0.9999999999999964,0.20000000000000018,3.51,133
2010-02-02,0.9999999999999964,0.20000000000000018,3.51,134
2010-02-03,0.9999999999999964,0.20000000000000018,3.51,135
2010-02-04,0.9999999999999964,0.20000000000000018,3.51,136
2010-02-05,0.9999999999999964,0.20000000000000018,3.51,137
2010-02-08,0.9999999999999964,0.20000000000000018,3.51,138
2010-02-09,0.9999999999999964,0.20000000000000018,3.51,139
2010-02-10,0.9999999999999964,0.20000000000000018,3.51,140
2010-02-11,0.9999999999999964,0.20000000000000018,3.51,141
2010-02-12,0.9999999999999964,0.20000000000000018,3.51,142
2010-02-22,0.9999999999999964,0.20000000000000018,3.51,143
2010-02-23,0.9999999999999964,0.20000000000000018,3.51,144
2010-02-24,0.9999999999999964,0.20000000000000018,3.51,145
2010-02-25,0.9999999999999964,0.20000000000000018,3.51,146
2010-02-26,0.9999999999999964,0.20000000000000018,3.51,147
2010-03-01,0.9999999999999964,0.20000000000000018,3.51,148
2010-03-02,0.9999999999999964,0.20000000000000018,3.51,149
2010-03-03,0.9999999999999964,0.20000000000000018,3.51,150
2010-03-04,0.9999999999999964,0.20000000000000018,3.51,151
2010-03-05,0.9999999999999964,0.20000000000000018,3.51,152
2010-03-08,0.9999999999999964,0.20000000000000018,3.51,153
2010-03-09,0.9999999999999964,0.20000000000000018,3.51,154
2010-03-10,0.9999999999999964,0.20000000000000018,3.51,155
2010-03-11,0.9999999999999964,0.20000000000000018,3.51,156
2010-03-12,0.9999999999999964,0.20000000000000018,3.51,157
2010-03-15,0.9999999999999964,0.20000000000000018,3.51,158
2010-03-16,0.9999999999999964,0.20000000000000018,3.51,159
2010-03-17,0.9999999999999964,0.20000000000000018,3.51,160
2010-03-18,0.9999999999999964,0.20000000000000018,3.51,161
2010-03-19,0.9999999999999964,0.20000000000000018,3.51,162
2010-03-22,0.9999999999999964,0.20000000000000018,3.51,163
2010-03-23,0.9999999999999964,0.20000000000000018,3.51,164
2010-03-24,0.9999999999999964,0.20000000000000018,3.51,165
2010-03-25,0.9999999999999964,0.20000000000000018,3.51,166
2010-03-26,0.9999999999999964,0.20000000000000018,3.51,167
2010-03-29,0.9999999999999964,0.20000000000000018,3.51,168
2010-03-30,0.9999999999999964,0.20000000000000018,3.51,169
2010-03-31,0.9999999999999964,0.20000000000000018,3.51,170
2010-04-01,0.9999999999999964,0.20000000000000018,3.51,171
2010-04-02,0.9999999999999964,0.20000000000000018,3.51,172
2010-04-06,0.9999999999999964,0.20000000000000018,3.51,173
2010-04-07,0.9999999999999964,0.20000000000000018,3.51,174
2010-04-08,0.9999999999999964,0.20000000000000018,3.51,175
2010-04-09,0.9999999999999964,0.20000000000000018,3.51,176
2010-04-12,0.9999999999999964,0.20000000000000018,3.51,177
2010-04-13,0.9999999999999964,0.20000000000000018,3.51,178
2010-04-14,0.9999999999999964,0.20000000000000018,3.51,179
2010-04-15,0.9999999999999964,0.20000000000000018,3.51,180
2010-04-16,0.9999999999999964,0.20000000000000018,3.51,181
2010-04-19,0.9999999999999964,0.20000000000000018,3.51,182
2010-04-20,0.9999999999999964,-0.40000000000000036,5.970000000000002,183
2010-04-21,0.9999999999999964,-0.40000000000000036,5.970000000000002,184
2010-04-22,0.9999999999999964,-0.40000000000000036,5.970000000000002,185
2010-04-23,0.9999999999999964,-0.40000000000000036,5.970000000000002,186
2010-04-26,0.9999999999999964,-0.40000000000000036,5.970000000000002,187
2010-04-27,0.9999999999999964,-0.40000000000000036,5.970000000000002,188
2010-04-28,0.9999999999999964,-0.40000000000000036,5.970000000000002,189
2010-04-29,0.9999999999999964,-0.40000000000000036,5.970000000000002,190
2010-04-30,0.9999999999999964,-0.40000000000000036,5.970000000000002,191
2010-05-04,0.9999999999999964,-0.40000000000000036,5.970000000000002,192
2010-05-05,0.9999999999999964,-0.40000000000000036,5.970000000000002,193
2010-05-06,0.9999999999999964,-0.40000000000000036,5.970000000000002,194
2010-05-07,0.9999999999999964,-0.40000000000000036,5.970000000000002,195
2010-05-10,0.9999999999999964,-0.40000000000000036,5.970000000000002,196
2010-05-11,0.9999999999999964,-0.40000000000000036,5.970000000000002,197
2010-05-12,0.9999999999999964,-0.40000000000000036,5.970000000000002,198
2010-05-13,0.9999999999999964,-0.40000000000000036,5.970000000000002,199
2010-05-14,0.9999999999999964,-0.40000000000000036,5.970000000000002,200
2010-05-17,0.9999999999999964,-0.40000000000000036,5.970000000000002,201
2010-05-18,0.9999999999999964,-0.40000000000000036,5.970000000000002,202
2010-05-19,0.9999999999999964,-0.40000000000000036,5.970000000000002,203
2010-05-20,0.9999999999999964,-0.40000000000000036,5.970000000000002,204
2010-05-21,0.9999999999999964,-0.40000000000000036,5.970000000000002,205
2010-05-24,0.9999999999999964,-0.40000000000000036,5.970000000000002,206
2010-05-25,0.9999999999999964,-0.40000000000000036,5.970000000000002,207
2010-05-26,0.9999999999999964,-0.40000000000000036,5.970000000000002,208
