,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,date
2174,PM,2548.0,PM105,2535.0,PM107,2496.0,-13.0,-52.0,-0.005102040816326481,-0.020408163265306145,20210317
2175,CF,15989.17,CF105,15665.0,CF105,15665.0,-324.1700000000001,-324.1700000000001,-0.02027434819943752,-0.02027434819943752,20210317
2176,SR,5493.33,SR105,5369.0,SR109,5448.0,-124.32999999999993,-45.32999999999993,-0.02263290208307167,-0.008251825395525159,20210317
2177,TA,4507.27,TA104,4458.0,TA105,4496.0,-49.27000000000044,-11.270000000000437,-0.010931228881340682,-0.002500404901414899,20210317
2178,OI,11332.5,OI105,10654.0,OI105,10654.0,-678.5,-678.5,-0.05987204941539814,-0.05987204941539814,20210317
2179,MA,2352.5,MA104,2398.0,MA105,2434.0,45.5,81.5,0.019341126461211555,0.03464399574920307,20210317
2180,FG,2188.8,FG104,2107.0,FG105,2014.0,-81.80000000000018,-174.80000000000018,-0.037372076023391876,-0.07986111111111116,20210317
2181,RS,6400.0,RS107,6019.0,RS107,6019.0,-381.0,-381.0,-0.059531250000000036,-0.059531250000000036,20210317
2182,RM,2820.0,RM105,2845.0,RM105,2845.0,25.0,25.0,0.00886524822695045,0.00886524822695045,20210317
2183,SF,7166.67,SF104,7084.0,SF105,7108.0,-82.67000000000007,-58.67000000000007,-0.011535343471933301,-0.008186507820228894,20210317
2184,SM,7133.33,SM104,7014.0,SM105,7014.0,-119.32999999999993,-119.32999999999993,-0.016728512489959102,-0.016728512489959102,20210317
2185,CY,25350.0,CY104,25015.0,CY105,23225.0,-335.0,-2125.0,-0.01321499013806704,-0.08382642998027612,20210317
2186,UR,2093.33,UR104,1978.0,UR105,1969.0,-115.32999999999993,-124.32999999999993,-0.055094036773943866,-0.05939340667739912,20210317
2187,SA,1866.67,SA104,1938.0,SA105,1946.0,71.32999999999993,79.32999999999993,0.03821243176351463,0.04249813839618133,20210317
2188,CU,66230.0,cu2104,66430.0,cu2105,66590.0,200.0,360.0,0.00301977955609245,0.005435603200966366,20210317
2189,AL,17740.0,al2104,17640.0,al2105,17620.0,-100.0,-120.0,-0.005636978579481422,-0.006764374295377684,20210317
2190,ZN,22130.0,zn2104,21630.0,zn2104,21630.0,-500.0,-500.0,-0.02259376412110259,-0.02259376412110259,20210317
2191,PB,14950.0,pb2104,14795.0,pb2104,14795.0,-155.0,-155.0,-0.010367892976588577,-0.010367892976588577,20210317
2192,NI,122600.0,ni2104,120690.0,ni2106,120940.0,-1910.0,-1660.0,-0.015579119086460036,-0.013539967373572548,20210317
2193,SN,175250.0,sn2104,174940.0,sn2105,175160.0,-310.0,-90.0,-0.0017689015691868537,-0.0005135520684735884,20210317
2194,AU,364.6,au2104,364.78,au2106,365.76,0.17999999999994998,1.1599999999999682,0.0004936917169500177,0.0031815688425671507,20210317
2195,AG,5304.33,ag2104,5352.0,ag2106,5397.0,47.67000000000007,92.67000000000007,0.008986997415319165,0.017470632483273185,20210317
2196,RB,4618.0,rb2104,4706.0,rb2105,4738.0,88.0,120.0,0.019055868341273374,0.025985275010827147,20210317
2197,WR,4743.33,wr2104,5551.0,wr2105,5123.0,807.6700000000001,379.6700000000001,0.17027489126837048,0.08004292343142905,20210317
2198,HC,4965.0,hc2104,4945.0,hc2105,4952.0,-20.0,-13.0,-0.004028197381671705,-0.002618328298086614,20210317
2199,FU,4800.0,fu2104,2502.0,fu2105,2554.0,-2298.0,-2246.0,-0.47875,-0.46791666666666665,20210317
2200,BU,3223.33,bu2104,2992.0,bu2106,3032.0,-231.32999999999993,-191.32999999999993,-0.07176739582977854,-0.059357869036059,20210317
2201,RU,14475.0,ru2104,15055.0,ru2105,15160.0,580.0,685.0,0.040069084628670204,0.04732297063903279,20210317
2202,SP,7250.0,sp2104,7228.0,sp2105,7184.0,-22.0,-66.0,-0.003034482758620727,-0.00910344827586207,20210317
2203,SS,15175.0,ss2104,13955.0,ss2105,13950.0,-1220.0,-1225.0,-0.08039538714991767,-0.0807248764415156,20210317
2204,C,2874.29,c2105,2695.0,c2105,2695.0,-179.28999999999996,-179.28999999999996,-0.062377143572847515,-0.062377143572847515,20210318
2205,CS,3740.0,cs2105,3266.0,cs2105,3266.0,-474.0,-474.0,-0.12673796791443848,-0.12673796791443848,20210318
2206,A,5780.0,a2105,5726.0,a2105,5726.0,-54.0,-54.0,-0.00934256055363325,-0.00934256055363325,20210318
2207,M,3340.0,m2105,3251.0,m2109,3332.0,-89.0,-8.0,-0.02664670658682633,-0.0023952095808382756,20210318
2208,Y,9916.67,y2105,9108.0,y2105,9108.0,-808.6700000000001,-808.6700000000001,-0.08154652721125133,-0.08154652721125133,20210318
2209,P,8210.0,p2104,8084.0,p2105,7776.0,-126.0,-434.0,-0.015347137637027997,-0.05286236297198543,20210318
2210,JD,3775.0,jd2103,3816.0,jd2105,4338.0,41.0,563.0,0.0108609271523179,0.14913907284768202,20210318
2211,L,9050.0,l2104,8810.0,l2105,8845.0,-240.0,-205.0,-0.026519337016574607,-0.022651933701657412,20210318
2212,V,8962.5,v2104,9040.0,v2105,9085.0,77.5,122.5,0.008647140864714187,0.013668061366806095,20210318
2213,PP,9466.67,pp2104,9328.0,pp2105,9254.0,-138.67000000000007,-212.67000000000007,-0.014648234278790806,-0.022465132934812337,20210318
2214,I,1141.0,i2104,1190.0,i2105,1079.5,49.0,-61.5,0.042944785276073594,-0.05390008764241894,20210318
2215,EG,5533.33,eg2103,5430.0,eg2105,5101.0,-103.32999999999993,-432.3299999999999,-0.018674107635004544,-0.07813197477829803,20210318
2216,EB,8566.67,eb2103,8680.0,eb2105,8284.0,113.32999999999993,-282.6700000000001,0.013229177731837405,-0.03299648521537546,20210318
2217,PG,3806.67,pg2103,3591.0,pg2105,3930.0,-215.67000000000007,123.32999999999993,-0.05665581728912672,0.03239839544799006,20210318
2218,LH,27.87,lh2109,28505.0,lh2109,28505.0,28477.13,28477.13,1021.7843559382849,1021.7843559382849,20210318
2219,WH,2544.0,WH105,2686.0,WH109,2759.0,142.0,215.0,0.0558176100628931,0.08451257861635231,20210318
2220,PM,2544.0,PM105,2535.0,PM107,2496.0,-9.0,-48.0,-0.003537735849056589,-0.018867924528301883,20210318
2221,CF,16033.33,CF105,15680.0,CF105,15680.0,-353.3299999999999,-353.3299999999999,-0.022037218718756524,-0.022037218718756524,20210318
2222,SR,5500.0,SR105,5377.0,SR109,5455.0,-123.0,-45.0,-0.022363636363636363,-0.008181818181818179,20210318
2223,TA,4507.27,TA104,4506.0,TA105,4532.0,-1.2700000000004366,24.729999999999563,-0.00028176701196080955,0.005486691500619978,20210318
2224,OI,11150.0,OI105,10534.0,OI105,10534.0,-616.0,-616.0,-0.055246636771300484,-0.055246636771300484,20210318
2225,MA,2352.5,MA104,2374.0,MA105,2409.0,21.5,56.5,0.009139213602550544,0.02401700318809774,20210318
2226,FG,2188.8,FG104,2169.0,FG105,2074.0,-19.800000000000182,-114.80000000000018,-0.009046052631578982,-0.05244883040935677,20210318
2227,RS,6400.0,RS107,5995.0,RS107,5995.0,-405.0,-405.0,-0.06328124999999996,-0.06328124999999996,20210318
2228,RM,2820.0,RM105,2849.0,RM105,2849.0,29.0,29.0,0.010283687943262398,0.010283687943262398,20210318
2229,SF,7133.33,SF104,7212.0,SF105,7254.0,78.67000000000007,120.67000000000007,0.011028509826406463,0.016916363045029525,20210318
2230,SM,7200.0,SM104,7132.0,SM105,7100.0,-68.0,-100.0,-0.009444444444444478,-0.01388888888888884,20210318
2231,CY,25350.0,CY104,25015.0,CY105,23275.0,-335.0,-2075.0,-0.01321499013806704,-0.0818540433925049,20210318
2232,UR,2113.33,UR104,1984.0,UR105,1968.0,-129.32999999999993,-145.32999999999993,-0.061197257408923345,-0.06876824726852881,20210318
2233,SA,1866.67,SA104,1982.0,SA105,1989.0,115.32999999999993,122.32999999999993,0.061783818243181576,0.06553381154676496,20210318
2234,CU,67180.0,cu2104,67020.0,cu2105,67120.0,-160.0,-60.0,-0.0023816612086930977,-0.0008931229532599394,20210318
2235,AL,17670.0,al2104,17685.0,al2105,17690.0,15.0,20.0,0.000848896434634927,0.0011318619128466434,20210318
2236,ZN,22400.0,zn2104,21640.0,zn2104,21640.0,-760.0,-760.0,-0.03392857142857142,-0.03392857142857142,20210318
2237,PB,15000.0,pb2104,14780.0,pb2104,14780.0,-220.0,-220.0,-0.014666666666666717,-0.014666666666666717,20210318
2238,NI,123750.0,ni2104,120740.0,ni2106,120750.0,-3010.0,-3000.0,-0.024323232323232302,-0.024242424242424288,20210318
2239,SN,177500.0,sn2104,176170.0,sn2105,176470.0,-1330.0,-1030.0,-0.0074929577464788455,-0.005802816901408492,20210318
2240,AU,367.6,au2104,366.32,au2106,366.96,-1.2800000000000296,-0.6400000000000432,-0.003482045701849956,-0.0017410228509250336,20210318
2241,AG,5464.33,ag2104,5474.0,ag2106,5471.0,9.670000000000073,6.670000000000073,0.0017696588602811314,0.0012206437019726124,20210318
2242,RB,4614.0,rb2104,4739.0,rb2105,4781.0,125.0,167.0,0.02709146077156488,0.03619419159081061,20210318
2243,WR,4731.67,wr2104,5551.0,wr2105,5123.0,819.3299999999999,391.3299999999999,0.17315873676735705,0.08270441514306781,20210318
2244,HC,4980.0,hc2104,4982.0,hc2105,4991.0,2.0,11.0,0.00040160642570286065,0.0022088353413654005,20210318
2245,FU,4775.0,fu2104,2487.0,fu2105,2530.0,-2288.0,-2245.0,-0.4791623036649215,-0.4701570680628272,20210318
2246,BU,3223.33,bu2104,2986.0,bu2106,3030.0,-237.32999999999993,-193.32999999999993,-0.07362882484883648,-0.05997834537574498,20210318
2247,RU,14525.0,ru2104,15130.0,ru2105,15255.0,605.0,730.0,0.041652323580034345,0.05025817555938028,20210318
2248,SP,7237.5,sp2104,7298.0,sp2105,7286.0,60.5,48.5,0.008359240069084617,0.006701208981001683,20210318
2249,SS,15175.0,ss2104,14015.0,ss2105,13985.0,-1160.0,-1190.0,-0.07644151565074131,-0.07841845140032944,20210318
2250,C,2861.43,c2105,2699.0,c2105,2699.0,-162.42999999999984,-162.42999999999984,-0.05676532363189024,-0.05676532363189024,20210319
2251,CS,3686.67,cs2105,3274.0,cs2105,3274.0,-412.6700000000001,-412.6700000000001,-0.111935703493939,-0.111935703493939,20210319
2252,A,5780.0,a2105,5706.0,a2105,5706.0,-74.0,-74.0,-0.01280276816608994,-0.01280276816608994,20210319
2253,M,3312.5,m2105,3235.0,m2109,3324.0,-77.5,11.5,-0.023396226415094312,0.0034716981132074665,20210319
2254,Y,9716.67,y2105,8944.0,y2105,8944.0,-772.6700000000001,-772.6700000000001,-0.07952004133103219,-0.07952004133103219,20210319
2255,P,8104.0,p2104,8016.0,p2105,7680.0,-88.0,-424.0,-0.010858835143139234,-0.052319842053306975,20210319
2256,JD,3775.0,jd2103,3816.0,jd2105,4305.0,41.0,530.0,0.0108609271523179,0.14039735099337758,20210319
2257,L,9016.67,l2104,8635.0,l2105,8705.0,-381.6700000000001,-311.6700000000001,-0.04232937436991702,-0.03456597613087764,20210319
2258,V,8962.5,v2104,8910.0,v2105,8845.0,-52.5,-117.5,-0.0058577405857740406,-0.013110181311018154,20210319
2259,PP,9266.67,pp2104,9146.0,pp2105,9085.0,-120.67000000000007,-181.67000000000007,-0.013021937761892866,-0.019604669206953584,20210319
2260,I,1149.22,i2104,1180.5,i2105,1067.5,31.279999999999973,-81.72000000000003,0.027218461217173306,-0.07110910008527527,20210319
2261,EG,5533.33,eg2103,5430.0,eg2105,5027.0,-103.32999999999993,-506.3299999999999,-0.018674107635004544,-0.09150547681052823,20210319
2262,EB,8483.33,eb2103,8680.0,eb2105,8045.0,196.67000000000007,-438.3299999999999,0.023183113235015096,-0.051669568435979696,20210319
2263,PG,3800.0,pg2103,3591.0,pg2105,3843.0,-209.0,43.0,-0.05500000000000005,0.011315789473684168,20210319
2264,LH,27.73,lh2109,28425.0,lh2109,28425.0,28397.27,28397.27,1024.0631085467003,1024.0631085467003,20210319
2265,WH,2544.0,WH105,2678.0,WH109,2760.0,134.0,216.0,0.05267295597484267,0.08490566037735858,20210319
2266,PM,2544.0,PM105,2535.0,PM107,2496.0,-9.0,-48.0,-0.003537735849056589,-0.018867924528301883,20210319
2267,CF,15941.67,CF105,15435.0,CF105,15435.0,-506.6700000000001,-506.6700000000001,-0.03178274296231198,-0.03178274296231198,20210319
2268,SR,5493.33,SR105,5325.0,SR109,5390.0,-168.32999999999993,-103.32999999999993,-0.03064261568119886,-0.018810084229419988,20210319
2269,TA,4507.27,TA104,4398.0,TA105,4432.0,-109.27000000000044,-75.27000000000044,-0.02424305621806555,-0.01669968739392147,20210319
2270,OI,11115.0,OI105,10405.0,OI105,10405.0,-710.0,-710.0,-0.0638776428250113,-0.0638776428250113,20210319
2271,MA,2327.5,MA104,2305.0,MA105,2359.0,-22.5,31.5,-0.009667024704618665,0.013533834586466176,20210319
2272,FG,2188.8,FG104,2174.0,FG105,2069.0,-14.800000000000182,-119.80000000000018,-0.00676169590643283,-0.054733187134503036,20210319
2273,RS,6400.0,RS107,6006.0,RS107,6006.0,-394.0,-394.0,-0.061562499999999964,-0.061562499999999964,20210319
2274,RM,2820.0,RM105,2843.0,RM105,2843.0,23.0,23.0,0.008156028368794255,0.008156028368794255,20210319
2275,SF,7133.33,SF104,6988.0,SF105,7094.0,-145.32999999999993,-39.32999999999993,-0.0203733740062495,-0.005513553978296226,20210319
2276,SM,7200.0,SM104,7052.0,SM105,7002.0,-148.0,-198.0,-0.02055555555555555,-0.02749999999999997,20210319
2277,CY,25350.0,CY104,24650.0,CY105,22935.0,-700.0,-2415.0,-0.027613412228796874,-0.09526627218934913,20210319
2278,UR,2116.67,UR104,1966.0,UR105,1962.0,-150.67000000000007,-154.67000000000007,-0.07118256506682674,-0.07307232587035295,20210319
2279,SA,1866.67,SA104,1962.0,SA105,1971.0,95.32999999999993,104.32999999999993,0.051069551661514945,0.05589097162326495,20210319
2280,CU,66660.0,cu2104,66480.0,cu2105,66650.0,-180.0,-10.0,-0.0027002700270026825,-0.0001500150015001367,20210319
2281,AL,17410.0,al2104,17425.0,al2105,17410.0,15.0,0.0,0.000861573808156324,0.0,20210319
2282,ZN,22050.0,zn2104,21460.0,zn2105,21420.0,-590.0,-630.0,-0.026757369614512472,-0.02857142857142858,20210319
2283,PB,15050.0,pb2104,14810.0,pb2105,14820.0,-240.0,-230.0,-0.015946843853820614,-0.015282392026578107,20210319
2284,NI,123300.0,ni2104,119730.0,ni2106,120070.0,-3570.0,-3230.0,-0.02895377128953769,-0.026196269261962724,20210319
2285,SN,178250.0,sn2104,176740.0,sn2105,177150.0,-1510.0,-1100.0,-0.00847124824684431,-0.006171107994389913,20210319
2286,AU,367.6,au2104,364.44,au2106,365.38,-3.160000000000025,-2.2200000000000273,-0.008596300326441875,-0.0060391730141459155,20210319
2287,AG,5352.0,ag2104,5385.0,ag2106,5435.0,33.0,83.0,0.006165919282511201,0.01550822122571005,20210319
2288,RB,4614.0,rb2104,4702.0,rb2105,4769.0,88.0,155.0,0.019072388383181593,0.03359341135674043,20210319
2289,WR,4731.67,wr2104,5551.0,wr2105,5143.0,819.3299999999999,411.3299999999999,0.17315873676735705,0.08693125260214685,20210319
2290,HC,5037.5,hc2104,5041.0,hc2105,5037.0,3.5,-0.5,0.0006947890818858049,-9.925558312651184e-05,20210319
2291,FU,4775.0,fu2104,2336.0,fu2105,2430.0,-2439.0,-2345.0,-0.5107853403141361,-0.49109947643979057,20210319
2292,BU,3223.33,bu2104,2892.0,bu2106,2908.0,-331.3299999999999,-315.3299999999999,-0.10279121281407733,-0.09782740209658958,20210319
2293,RU,14087.5,ru2104,14550.0,ru2105,14750.0,462.5,662.5,0.032830523513753374,0.04702750665483579,20210319
2294,SP,7225.0,sp2104,7204.0,sp2105,7162.0,-21.0,-63.0,-0.0029065743944636235,-0.008719723183390982,20210319
2295,SS,15216.67,ss2104,14025.0,ss2105,14010.0,-1191.67,-1206.67,-0.07831345491490582,-0.079299215925692,20210319
2296,C,2862.86,c2105,2718.0,c2105,2718.0,-144.86000000000013,-144.86000000000013,-0.05059974990044924,-0.05059974990044924,20210322
2297,CS,3686.67,cs2105,3302.0,cs2105,3302.0,-384.6700000000001,-384.6700000000001,-0.10434077365210337,-0.10434077365210337,20210322
2298,A,5780.0,a2105,5711.0,a2105,5711.0,-69.0,-69.0,-0.011937716262975795,-0.011937716262975795,20210322
2299,M,3340.0,m2105,3270.0,m2109,3361.0,-70.0,21.0,-0.020958083832335328,0.006287425149700709,20210322
2300,Y,9816.67,y2105,8938.0,y2105,8938.0,-878.6700000000001,-878.6700000000001,-0.08950794923329397,-0.08950794923329397,20210322
2301,P,8206.0,p2104,7984.0,p2105,7744.0,-222.0,-462.0,-0.027053375578844796,-0.05630026809651478,20210322
2302,JD,3775.0,jd2103,3901.0,jd2105,4316.0,126.0,541.0,0.03337748344370861,0.14331125827814573,20210322
2303,L,9016.67,l2104,8685.0,l2105,8705.0,-331.6700000000001,-311.6700000000001,-0.03678408991346027,-0.03456597613087764,20210322
2304,V,8962.5,v2104,8870.0,v2105,8840.0,-92.5,-122.5,-0.010320781032078119,-0.013668061366806095,20210322
2305,PP,9250.0,pp2104,9178.0,pp2105,9086.0,-72.0,-164.0,-0.007783783783783749,-0.01772972972972975,20210322
2306,I,1108.89,i2104,1161.5,i2105,1019.0,52.6099999999999,-89.8900000000001,0.04744384023663284,-0.08106304502700912,20210322
2307,EG,5466.67,eg2103,5430.0,eg2105,4968.0,-36.67000000000007,-498.6700000000001,-0.0067079227390715035,-0.09122006632922786,20210322
2308,EB,8100.0,eb2103,8166.0,eb2105,7949.0,66.0,-151.0,0.008148148148148238,-0.018641975308641978,20210322
2309,PG,3833.33,pg2103,3558.0,pg2105,3819.0,-275.3299999999999,-14.329999999999927,-0.07182527984806941,-0.0037382641202297062,20210322
2310,LH,27.3,lh2109,28205.0,lh2109,28205.0,28177.7,28177.7,1032.150183150183,1032.150183150183,20210322
2311,WH,2544.0,WH105,2677.0,WH109,2774.0,133.0,230.0,0.0522798742138364,0.09040880503144644,20210322
2312,PM,2544.0,PM105,2535.0,PM107,2496.0,-9.0,-48.0,-0.003537735849056589,-0.018867924528301883,20210322
2313,CF,15755.83,CF105,15300.0,CF105,15300.0,-455.8299999999999,-455.8299999999999,-0.028930878284419204,-0.028930878284419204,20210322
2314,SR,5500.0,SR105,5306.0,SR109,5375.0,-194.0,-125.0,-0.03527272727272723,-0.022727272727272707,20210322
2315,TA,4423.64,TA104,4296.0,TA105,4328.0,-127.64000000000033,-95.64000000000033,-0.028854065882395585,-0.021620204175746727,20210322
2316,OI,11075.0,OI105,10413.0,OI105,10413.0,-662.0,-662.0,-0.0597742663656885,-0.0597742663656885,20210322
2317,MA,2327.5,MA104,2294.0,MA105,2328.0,-33.5,0.5,-0.014393125671321116,0.00021482277121376292,20210322
2318,FG,2188.8,FG104,2218.0,FG105,2092.0,29.199999999999818,-96.80000000000018,0.013340643274853736,-0.044225146198830445,20210322
2319,RS,6400.0,RS107,6043.0,RS107,6043.0,-357.0,-357.0,-0.055781250000000004,-0.055781250000000004,20210322
2320,RM,2820.0,RM105,2862.0,RM105,2862.0,42.0,42.0,0.014893617021276562,0.014893617021276562,20210322
2321,SF,7133.33,SF104,7100.0,SF105,7072.0,-33.32999999999993,-61.32999999999993,-0.004672432089921519,-0.008597667569003486,20210322
2322,SM,7200.0,SM104,6952.0,SM105,6972.0,-248.0,-228.0,-0.0344444444444445,-0.03166666666666662,20210322
2323,CY,25350.0,CY104,24650.0,CY105,22605.0,-700.0,-2745.0,-0.027613412228796874,-0.1082840236686391,20210322
2324,UR,2116.67,UR104,1949.0,UR105,1921.0,-167.67000000000007,-195.67000000000007,-0.07921404848181346,-0.09244237410649747,20210322
2325,SA,1866.67,SA104,1962.0,SA105,1964.0,95.32999999999993,97.32999999999993,0.051069551661514945,0.052140978319681563,20210322
2326,CU,66970.0,cu2104,66770.0,cu2105,66820.0,-200.0,-150.0,-0.00298641182619086,-0.002239808869643145,20210322
2327,AL,17560.0,al2104,17555.0,al2105,17535.0,-5.0,-25.0,-0.00028473804100226374,-0.0014236902050114297,20210322
2328,ZN,22700.0,zn2104,21915.0,zn2105,21950.0,-785.0,-750.0,-0.034581497797356864,-0.033039647577092546,20210322
2329,PB,15300.0,pb2104,15055.0,pb2105,15075.0,-245.0,-225.0,-0.01601307189542489,-0.014705882352941124,20210322
2330,NI,124650.0,ni2104,121950.0,ni2106,122130.0,-2700.0,-2520.0,-0.02166064981949456,-0.0202166064981949,20210322
2331,SN,178500.0,sn2104,176050.0,sn2105,176710.0,-2450.0,-1790.0,-0.013725490196078383,-0.010028011204481824,20210322
2332,AU,366.2,au2104,365.68,au2106,366.76,-0.5199999999999818,0.5600000000000023,-0.0014199890770070223,0.001529219006007665,20210322
2333,AG,5290.67,ag2104,5314.0,ag2106,5395.0,23.329999999999927,104.32999999999993,0.004409649439484964,0.01971961963229618,20210322
2334,RB,4693.0,rb2104,4737.0,rb2105,4800.0,44.0,107.0,0.009375665885361206,0.022799914766673757,20210322
2335,WR,4831.67,wr2104,5551.0,wr2105,5136.0,719.3299999999999,304.3299999999999,0.14887813116375903,0.06298650363124958,20210322
2336,HC,5100.0,hc2104,5116.0,hc2105,5117.0,16.0,17.0,0.0031372549019608176,0.0033333333333334103,20210322
2337,FU,4762.5,fu2104,2342.0,fu2105,2385.0,-2420.5,-2377.5,-0.5082414698162729,-0.49921259842519683,20210322
2338,BU,3156.67,bu2104,2806.0,bu2106,2836.0,-350.6700000000001,-320.6700000000001,-0.11108858385577214,-0.10158489800961146,20210322
2339,RU,13812.5,ru2104,14405.0,ru2105,14470.0,592.5,657.5,0.042895927601809936,0.04760180995475105,20210322
2340,SP,7225.0,sp2104,7206.0,sp2105,7142.0,-19.0,-83.0,-0.002629757785467146,-0.011487889273356422,20210322
2341,SS,15333.33,ss2104,14125.0,ss2105,14085.0,-1208.33,-1248.33,-0.07880414756611909,-0.08141284378540081,20210322
2342,C,2862.86,c2105,2718.0,c2105,2718.0,-144.86000000000013,-144.86000000000013,-0.05059974990044924,-0.05059974990044924,20210323
2343,CS,3686.67,cs2105,3306.0,cs2105,3306.0,-380.6700000000001,-380.6700000000001,-0.10325578367469834,-0.10325578367469834,20210323
2344,A,5800.0,a2105,5751.0,a2105,5751.0,-49.0,-49.0,-0.008448275862068977,-0.008448275862068977,20210323
2345,M,3292.5,m2105,3237.0,m2109,3330.0,-55.5,37.5,-0.016856492027334857,0.011389521640091216,20210323
2346,Y,9966.67,y2105,9208.0,y2105,9208.0,-758.6700000000001,-758.6700000000001,-0.07612071032752166,-0.07612071032752166,20210323
2347,P,8500.0,p2104,8288.0,p2105,8046.0,-212.0,-454.0,-0.024941176470588244,-0.05341176470588238,20210323
2348,JD,3800.0,jd2103,3962.0,jd2105,4361.0,162.0,561.0,0.042631578947368354,0.14763157894736834,20210323
2349,L,8966.67,l2104,8685.0,l2105,8580.0,-281.6700000000001,-386.6700000000001,-0.031412999474721426,-0.04312303229627057,20210323
2350,V,8925.0,v2104,8695.0,v2105,8730.0,-230.0,-195.0,-0.02577030812324932,-0.021848739495798353,20210323
2351,PP,9166.67,pp2104,9036.0,pp2105,8935.0,-130.67000000000007,-231.67000000000007,-0.014254903907307659,-0.02527308171887943,20210323
2352,I,1103.89,i2104,1149.5,i2105,1024.5,45.6099999999999,-79.3900000000001,0.04131752257924237,-0.07191839766643426,20210323
2353,EG,5483.33,eg2103,5282.0,eg2105,5016.0,-201.32999999999993,-467.3299999999999,-0.036716739645434426,-0.08522740743307444,20210323
2354,EB,8166.67,eb2103,8131.0,eb2105,8005.0,-35.67000000000007,-161.67000000000007,-0.0043677533192844065,-0.019796318450482242,20210323
2355,PG,3850.0,pg2103,3550.0,pg2105,3900.0,-300.0,50.0,-0.07792207792207795,0.01298701298701288,20210323
2356,LH,27.07,lh2109,28135.0,lh2109,28135.0,28107.93,28107.93,1038.3424455116365,1038.3424455116365,20210323
2357,WH,2538.0,WH105,2677.0,WH109,2775.0,139.0,237.0,0.05476753349093766,0.09338061465721048,20210323
2358,PM,2538.0,PM105,2535.0,PM107,2496.0,-3.0,-42.0,-0.0011820330969266601,-0.01654846335697402,20210323
2359,CF,15786.83,CF105,15290.0,CF105,15290.0,-496.8299999999999,-496.8299999999999,-0.0314711693227836,-0.0314711693227836,20210323
2360,SR,5500.0,SR105,5294.0,SR109,5371.0,-206.0,-129.0,-0.03745454545454541,-0.023454545454545506,20210323
2361,TA,4418.18,TA104,4318.0,TA105,4362.0,-100.18000000000029,-56.18000000000029,-0.022674494927775735,-0.012715643092857332,20210323
2362,OI,11317.5,OI105,10632.0,OI105,10632.0,-685.5,-685.5,-0.060569913850231916,-0.060569913850231916,20210323
2363,MA,2327.5,MA104,2302.0,MA105,2344.0,-25.5,16.5,-0.010955961331901132,0.007089151450053732,20210323
2364,FG,2188.8,FG104,2180.0,FG105,2085.0,-8.800000000000182,-103.80000000000018,-0.004020467836257424,-0.047423245614035214,20210323
2365,RS,6400.0,RS107,6006.0,RS107,6006.0,-394.0,-394.0,-0.061562499999999964,-0.061562499999999964,20210323
2366,RM,2790.0,RM105,2814.0,RM105,2814.0,24.0,24.0,0.008602150537634357,0.008602150537634357,20210323
2367,SF,6983.33,SF104,7028.0,SF105,7044.0,44.67000000000007,60.67000000000007,0.006396661764516365,0.008687832309227872,20210323
2368,SM,6850.0,SM104,6920.0,SM105,6934.0,70.0,84.0,0.010218978102189746,0.01226277372262774,20210323
2369,CY,25350.0,CY104,24545.0,CY105,22510.0,-805.0,-2840.0,-0.03175542406311638,-0.11203155818540433,20210323
2370,UR,2116.67,UR104,1968.0,UR105,1922.0,-148.67000000000007,-194.67000000000007,-0.07023768466506353,-0.09196993390561592,20210323
2371,SA,1866.67,SA104,1911.0,SA105,1923.0,44.32999999999993,56.32999999999993,0.02374817187826439,0.030176731827264547,20210323
2372,CU,67070.0,cu2104,66940.0,cu2105,67070.0,-130.0,0.0,-0.001938273445653782,0.0,20210323
2373,AL,17200.0,al2104,17175.0,al2105,17160.0,-25.0,-40.0,-0.0014534883720930258,-0.0023255813953488857,20210323
2374,ZN,22500.0,zn2104,22050.0,zn2105,22025.0,-450.0,-475.0,-0.020000000000000018,-0.02111111111111108,20210323
2375,PB,15300.0,pb2104,15180.0,pb2105,15195.0,-120.0,-105.0,-0.007843137254901933,-0.006862745098039191,20210323
2376,NI,125100.0,ni2104,123090.0,ni2106,123230.0,-2010.0,-1870.0,-0.016067146282973566,-0.014948041566746562,20210323
2377,SN,178750.0,sn2104,176900.0,sn2105,177420.0,-1850.0,-1330.0,-0.010349650349650297,-0.0074405594405594355,20210323
2378,AU,365.0,au2104,365.2,au2106,366.16,0.19999999999998863,1.160000000000025,0.0005479452054795164,0.00317808219178084,20210323
2379,AG,5271.0,ag2104,5292.0,ag2106,5333.0,21.0,62.0,0.003984063745019917,0.011762473913868421,20210323
2380,RB,4693.0,rb2104,4672.0,rb2105,4716.0,-21.0,23.0,-0.0044747496271041465,0.004900916258256949,20210323
2381,WR,4831.67,wr2104,5551.0,wr2105,5012.0,719.3299999999999,180.32999999999993,0.14887813116375903,0.037322499260090236,20210323
2382,HC,5082.5,hc2104,5072.0,hc2105,5104.0,-10.5,21.5,-0.0020659124446630317,0.004230201672405398,20210323
2383,FU,4762.5,fu2104,2388.0,fu2105,2399.0,-2374.5,-2363.5,-0.4985826771653543,-0.49627296587926506,20210323
2384,BU,3156.67,bu2104,2808.0,bu2106,2838.0,-348.6700000000001,-318.6700000000001,-0.11045500479936132,-0.10095131895320075,20210323
