,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,date
2898,PB,14100.0,pb2005,13800.0,pb2006,13650.0,-300.0,-450.0,-0.021276595744680882,-0.03191489361702127,20200416
2899,NI,97100.0,ni2005,96120.0,ni2006,96330.0,-980.0,-770.0,-0.010092687950566392,-0.007929969104016443,20200416
2900,SN,131000.0,sn2005,129540.0,sn2006,125530.0,-1460.0,-5470.0,-0.011145038167938881,-0.0417557251908397,20200416
2901,AU,375.85,au2005,378.12,au2006,377.48,2.269999999999982,1.6299999999999955,0.006039643474790468,0.004336836503924468,20200416
2902,AG,3718.67,ag2005,3722.0,ag2006,3732.0,3.3299999999999272,13.329999999999927,0.0008954814490127472,0.0035846149295313268,20200416
2903,RB,3427.0,rb2005,3533.0,rb2010,3380.0,106.0,-47.0,0.030930843303180522,-0.013714619200466904,20200416
2904,WR,3545.0,wr2005,4048.0,wr2005,4048.0,503.0,503.0,0.14188998589562773,0.14188998589562773,20200416
2905,HC,3347.5,hc2005,3358.0,hc2010,3215.0,10.5,-132.5,0.003136669156086569,-0.039581777445855115,20200416
2906,FU,3686.0,fu2005,1454.0,fu2009,1678.0,-2232.0,-2008.0,-0.6055344546934347,-0.5447639717851329,20200416
2907,BU,2265.0,bu2005,2128.0,bu2006,2180.0,-137.0,-85.0,-0.06048565121412808,-0.03752759381898452,20200416
2908,RU,9630.0,ru2005,9690.0,ru2009,9960.0,60.0,330.0,0.006230529595015577,0.03426791277258556,20200416
2909,SP,4600.0,sp2005,4476.0,sp2009,4590.0,-124.0,-10.0,-0.026956521739130435,-0.0021739130434782483,20200416
2910,SS,12712.5,ss2005,12715.0,ss2006,12750.0,2.5,37.5,0.0001966568338249708,0.002949852507374562,20200416
2911,C,1887.14,c2005,2018.0,c2009,2063.0,130.8599999999999,175.8599999999999,0.06934302701442396,0.0931886346534967,20200417
2912,CS,2443.33,cs2005,2270.0,cs2009,2412.0,-173.32999999999993,-31.329999999999927,-0.07094006949531984,-0.012822664150974217,20200417
2913,A,4586.67,a2005,5160.0,a2009,4658.0,573.3299999999999,71.32999999999993,0.12499918241338492,0.015551587535183486,20200417
2914,M,3167.5,m2005,2718.0,m2009,2768.0,-449.5,-399.5,-0.14191002367797945,-0.12612470402525655,20200417
2915,Y,5860.0,y2005,5608.0,y2009,5516.0,-252.0,-344.0,-0.04300341296928323,-0.058703071672355,20200417
2916,P,5178.0,p2005,4834.0,p2009,4626.0,-344.0,-552.0,-0.06643491695635384,-0.10660486674391656,20200417
2917,JD,3210.0,jd2004,3137.0,jd2006,3355.0,-73.0,145.0,-0.022741433021806867,0.04517133956386288,20200417
2918,L,6900.0,l2005,6365.0,l2009,6240.0,-535.0,-660.0,-0.077536231884058,-0.09565217391304348,20200417
2919,V,5657.5,v2005,5435.0,v2009,5410.0,-222.5,-247.5,-0.03932832523199292,-0.043747238179407844,20200417
2920,PP,8033.33,pp2005,7310.0,pp2009,6882.0,-723.3299999999999,-1151.33,-0.09004111619963329,-0.14331914660545497,20200417
2921,I,668.33,i2005,688.5,i2009,613.5,20.16999999999996,-54.83000000000004,0.030179701644397205,-0.08204030942797724,20200417
2922,EG,3616.67,eg2004,3190.0,eg2009,3640.0,-426.6700000000001,23.329999999999927,-0.11797316315837503,0.006450685298907466,20200417
2923,EB,5150.0,eb2004,5162.0,eb2009,5546.0,12.0,396.0,0.0023300970873787463,0.07689320388349508,20200417
2924,PG,3150.0,pg2011,3199.0,pg2011,3199.0,49.0,49.0,0.015555555555555545,0.015555555555555545,20200417
2925,PM,2432.0,PM005,1991.0,PM007,2236.0,-441.0,-196.0,-0.1813322368421053,-0.08059210526315785,20200417
2926,CF,11475.83,CF005,11055.0,CF009,11420.0,-420.8299999999999,-55.82999999999993,-0.03667098588947382,-0.004865007585508008,20200417
2927,SR,5836.67,SR005,5428.0,SR009,5282.0,-408.6700000000001,-554.6700000000001,-0.07001766418180233,-0.09503192745178335,20200417
2928,TA,3344.44,TA005,3356.0,TA009,3476.0,11.559999999999945,131.55999999999995,0.0034564829986485357,0.039336929351401206,20200417
2929,OI,7532.5,OI005,6919.0,OI009,6670.0,-613.5,-862.5,-0.08144706272817792,-0.1145038167938931,20200417
2930,MA,1775.0,MA005,1662.0,MA009,1749.0,-113.0,-26.0,-0.06366197183098588,-0.01464788732394362,20200417
2931,FG,1421.6,FG005,1183.0,FG009,1258.0,-238.5999999999999,-163.5999999999999,-0.1678390545863815,-0.11508159819921215,20200417
2932,RS,5270.0,RS007,4406.0,RS008,4299.0,-864.0,-971.0,-0.16394686907020872,-0.18425047438330167,20200417
2933,RM,2336.67,RM005,2325.0,RM009,2345.0,-11.670000000000073,8.329999999999927,-0.004994286741388465,0.0035649021898684907,20200417
2934,SF,6000.0,SF005,5426.0,SF009,5560.0,-574.0,-440.0,-0.09566666666666668,-0.07333333333333336,20200417
2935,SM,6883.33,SM005,7192.0,SM009,7206.0,308.6700000000001,322.6700000000001,0.044843120989404905,0.04687702027942864,20200417
2936,CY,21875.0,CY005,17760.0,CY009,18865.0,-4115.0,-3010.0,-0.18811428571428568,-0.13759999999999994,20200417
2937,UR,1726.67,UR005,1688.0,UR009,1547.0,-38.67000000000007,-179.67000000000007,-0.022395709660792185,-0.10405578367609336,20200417
2938,CU,42530.0,cu2005,42290.0,cu2006,42200.0,-240.0,-330.0,-0.005643075476134518,-0.007759228779684935,20200417
2939,AL,12000.0,al2005,12270.0,al2006,12255.0,270.0,255.0,0.022499999999999964,0.02124999999999999,20200417
2940,ZN,16750.0,zn2005,16115.0,zn2006,16110.0,-635.0,-640.0,-0.03791044776119401,-0.03820895522388057,20200417
2941,PB,14200.0,pb2005,13925.0,pb2006,13765.0,-275.0,-435.0,-0.01936619718309862,-0.030633802816901423,20200417
2942,NI,98150.0,ni2005,97580.0,ni2006,97710.0,-570.0,-440.0,-0.005807437595517051,-0.004482934284258833,20200417
2943,SN,132500.0,sn2005,131840.0,sn2006,128070.0,-660.0,-4430.0,-0.004981132075471684,-0.03343396226415096,20200417
2944,AU,375.85,au2005,372.34,au2006,373.16,-3.5100000000000477,-2.6899999999999977,-0.00933883198084351,-0.007157110549421253,20200417
2945,AG,3726.0,ag2005,3702.0,ag2006,3688.0,-24.0,-38.0,-0.006441223832528209,-0.010198604401502998,20200417
2946,RB,3427.0,rb2005,3556.0,rb2010,3400.0,129.0,-27.0,0.03764225269915378,-0.007878611030055493,20200417
2947,WR,3545.0,wr2005,4099.0,wr2005,4099.0,554.0,554.0,0.15627644569816646,0.15627644569816646,20200417
2948,HC,3372.5,hc2005,3387.0,hc2010,3245.0,14.5,-127.5,0.00429948109710887,-0.037805782060785775,20200417
2949,FU,3680.0,fu2005,1422.0,fu2009,1668.0,-2258.0,-2012.0,-0.6135869565217391,-0.5467391304347826,20200417
2950,BU,2252.5,bu2005,2106.0,bu2006,2156.0,-146.5,-96.5,-0.06503884572697005,-0.04284128745837956,20200417
2951,RU,9630.0,ru2005,9770.0,ru2009,10045.0,140.0,415.0,0.014537902388369606,0.043094496365524426,20200417
2952,SP,4600.0,sp2005,4492.0,sp2009,4616.0,-108.0,16.0,-0.02347826086956517,0.003478260869565153,20200417
2953,SS,12850.0,ss2005,12825.0,ss2006,12830.0,-25.0,-20.0,-0.0019455252918287869,-0.0015564202334630295,20200417
2954,C,1887.14,c2005,2028.0,c2009,2070.0,140.8599999999999,182.8599999999999,0.07464205093421783,0.09689795139735247,20200420
2955,CS,2443.33,cs2005,2267.0,cs2009,2415.0,-176.32999999999993,-28.329999999999927,-0.07216790200259482,-0.011594831643699344,20200420
2956,A,4600.0,a2005,5188.0,a2009,4668.0,588.0,68.0,0.12782608695652176,0.014782608695652177,20200420
2957,M,3160.0,m2005,2692.0,m2009,2741.0,-468.0,-419.0,-0.14810126582278482,-0.1325949367088608,20200420
2958,Y,5830.0,y2005,5580.0,y2009,5514.0,-250.0,-316.0,-0.04288164665523153,-0.05420240137221266,20200420
2959,P,5130.0,p2005,4914.0,p2009,4670.0,-216.0,-460.0,-0.04210526315789476,-0.08966861598440545,20200420
2960,JD,3130.0,jd2004,3122.0,jd2006,3280.0,-8.0,150.0,-0.002555910543130979,0.04792332268370614,20200420
2961,L,6700.0,l2005,6150.0,l2009,6080.0,-550.0,-620.0,-0.08208955223880599,-0.09253731343283578,20200420
2962,V,5612.5,v2005,5425.0,v2009,5400.0,-187.5,-212.5,-0.03340757238307346,-0.03786191536748329,20200420
2963,PP,7933.33,pp2005,7170.0,pp2009,6798.0,-763.3299999999999,-1135.33,-0.0962181076546671,-0.14310888365919483,20200420
2964,I,670.0,i2005,694.0,i2009,619.5,24.0,-50.5,0.035820895522387985,-0.07537313432835824,20200420
2965,EG,3616.67,eg2004,3190.0,eg2009,3683.0,-426.6700000000001,66.32999999999993,-0.11797316315837503,0.018340075262603506,20200420
2966,EB,5150.0,eb2004,5162.0,eb2009,5484.0,12.0,334.0,0.0023300970873787463,0.06485436893203889,20200420
2967,PG,3026.67,pg2011,3154.0,pg2011,3154.0,127.32999999999993,127.32999999999993,0.04206933692804293,0.04206933692804293,20200420
2968,PM,2432.0,PM005,1979.0,PM007,2223.0,-453.0,-209.0,-0.18626644736842102,-0.0859375,20200420
2969,CF,11475.83,CF005,11050.0,CF009,11435.0,-425.8299999999999,-40.82999999999993,-0.03710668422240482,-0.0035579125867148953,20200420
2970,SR,5830.0,SR005,5423.0,SR009,5280.0,-407.0,-550.0,-0.06981132075471697,-0.09433962264150941,20200420
2971,TA,3314.44,TA005,3290.0,TA009,3404.0,-24.440000000000055,89.55999999999995,-0.007373794668179223,0.027021155911707506,20200420
2972,OI,7512.5,OI005,6924.0,OI009,6662.0,-588.5,-850.5,-0.07833610648918465,-0.11321131447587351,20200420
2973,MA,1730.0,MA005,1640.0,MA009,1733.0,-90.0,3.0,-0.052023121387283267,0.001734104046242857,20200420
2974,FG,1385.6,FG005,1170.0,FG009,1260.0,-215.5999999999999,-125.59999999999991,-0.15560046189376442,-0.09064665127020777,20200420
2975,RS,5245.0,RS007,4406.0,RS009,4549.0,-839.0,-696.0,-0.15996186844613913,-0.13269780743565296,20200420
2976,RM,2310.0,RM005,2294.0,RM009,2319.0,-16.0,9.0,-0.006926406926406892,0.003896103896103842,20200420
2977,SF,6000.0,SF005,5516.0,SF009,5682.0,-484.0,-318.0,-0.08066666666666666,-0.05300000000000005,20200420
2978,SM,6883.33,SM005,7220.0,SM009,7218.0,336.6700000000001,334.6700000000001,0.04891091956945259,0.0486203625280206,20200420
2979,CY,21875.0,CY005,17260.0,CY009,18760.0,-4615.0,-3115.0,-0.2109714285714286,-0.14239999999999997,20200420
2980,UR,1726.67,UR005,1697.0,UR009,1558.0,-29.670000000000073,-168.67000000000007,-0.017183364510879318,-0.09768513960397762,20200420
2981,CU,42730.0,cu2005,42520.0,cu2006,42400.0,-210.0,-330.0,-0.004914579920430651,-0.007722911303533864,20200420
2982,AL,12500.0,al2005,12420.0,al2006,12350.0,-80.0,-150.0,-0.006399999999999961,-0.01200000000000001,20200420
2983,ZN,16780.0,zn2005,16115.0,zn2006,16095.0,-665.0,-685.0,-0.039630512514898686,-0.04082240762812872,20200420
2984,PB,14050.0,pb2005,13775.0,pb2006,13605.0,-275.0,-445.0,-0.019572953736654797,-0.031672597864768726,20200420
2985,NI,101750.0,ni2005,100420.0,ni2006,100630.0,-1330.0,-1120.0,-0.01307125307125312,-0.011007371007371036,20200420
2986,SN,133000.0,sn2005,132190.0,sn2006,128250.0,-810.0,-4750.0,-0.006090225563909812,-0.0357142857142857,20200420
2987,AU,370.65,au2005,368.9,au2006,369.76,-1.75,-0.8899999999999864,-0.0047214353163361755,-0.0024011871037366017,20200420
2988,AG,3638.67,ag2005,3654.0,ag2006,3664.0,15.329999999999927,25.329999999999927,0.004213077855370173,0.006961334773419869,20200420
2989,RB,3431.0,rb2005,3541.0,rb2010,3379.0,110.0,-52.0,0.032060623724861514,-0.015155931215389051,20200420
2990,WR,3530.0,wr2005,4057.0,wr2005,4057.0,527.0,527.0,0.14929178470254967,0.14929178470254967,20200420
2991,HC,3355.0,hc2005,3370.0,hc2010,3230.0,15.0,-125.0,0.0044709388971684305,-0.037257824143069995,20200420
2992,FU,3680.0,fu2005,1383.0,fu2009,1640.0,-2297.0,-2040.0,-0.6241847826086957,-0.5543478260869565,20200420
2993,BU,2252.5,bu2005,2054.0,bu2006,2106.0,-198.5,-146.5,-0.08812430632630408,-0.06503884572697005,20200420
2994,RU,9810.0,ru2005,9830.0,ru2009,10120.0,20.0,310.0,0.0020387359836901986,0.031600407747196746,20200420
2995,SP,4637.0,sp2005,4458.0,sp2009,4578.0,-179.0,-59.0,-0.038602544748760015,-0.012723743799870624,20200420
2996,SS,12850.0,ss2005,13165.0,ss2006,13200.0,315.0,350.0,0.024513618677042714,0.027237354085603016,20200420
2997,C,1892.86,c2005,2015.0,c2009,2060.0,122.1400000000001,167.1400000000001,0.06452669505404529,0.08830024407510328,20200421
2998,CS,2443.33,cs2005,2264.0,cs2009,2405.0,-179.32999999999993,-38.32999999999993,-0.07339573450986969,-0.015687606667948994,20200421
2999,A,4666.67,a2005,5211.0,a2009,4593.0,544.3299999999999,-73.67000000000007,0.11664205954138596,-0.01578641729541619,20200421
3000,M,3133.75,m2005,2668.0,m2009,2726.0,-465.75,-407.75,-0.14862385321100913,-0.13011567610690067,20200421
3001,Y,5763.33,y2005,5412.0,y2009,5356.0,-351.3299999999999,-407.3299999999999,-0.06095954942715409,-0.07067615423722051,20200421
3002,P,4894.0,p2005,4752.0,p2009,4500.0,-142.0,-394.0,-0.029015120555782592,-0.08050674295055171,20200421
3003,JD,3130.0,jd2004,3143.0,jd2006,3226.0,13.0,96.0,0.0041533546325878135,0.030670926517571973,20200421
3004,L,6500.0,l2005,5935.0,l2009,5870.0,-565.0,-630.0,-0.08692307692307688,-0.09692307692307689,20200421
3005,V,5587.5,v2005,5335.0,v2009,5320.0,-252.5,-267.5,-0.04519015659955261,-0.047874720357941825,20200421
3006,PP,7933.33,pp2005,6981.0,pp2009,6633.0,-952.3299999999999,-1300.33,-0.12004164707632226,-0.1639072117257192,20200421
3007,I,672.67,i2005,682.0,i2009,606.0,9.330000000000041,-66.66999999999996,0.013870099751735587,-0.09911249200945482,20200421
3008,EG,3616.67,eg2004,3190.0,eg2009,3565.0,-426.6700000000001,-51.67000000000007,-0.11797316315837503,-0.01428662277730619,20200421
3009,EB,5150.0,eb2004,5162.0,eb2009,5295.0,12.0,145.0,0.0023300970873787463,0.028155339805825186,20200421
3010,PG,3026.67,pg2011,3198.0,pg2011,3198.0,171.32999999999993,171.32999999999993,0.05660676585157942,0.05660676585157942,20200421
3011,PM,2428.0,PM005,1995.0,PM007,2241.0,-433.0,-187.0,-0.17833607907743,-0.07701812191103785,20200421
3012,CF,11490.0,CF005,10990.0,CF009,11345.0,-500.0,-145.0,-0.04351610095735425,-0.012619669277632695,20200421
3013,SR,5826.67,SR005,5408.0,SR009,5187.0,-418.6700000000001,-639.6700000000001,-0.07185407788668319,-0.10978311797304463,20200421
3014,TA,3230.0,TA005,3222.0,TA009,3328.0,-8.0,98.0,-0.002476780185758476,0.030340557275541746,20200421
3015,OI,7505.0,OI005,6886.0,OI009,6550.0,-619.0,-955.0,-0.08247834776815455,-0.12724850099933382,20200421
3016,MA,1705.0,MA005,1615.0,MA009,1709.0,-90.0,4.0,-0.05278592375366564,0.002346041055718562,20200421
3017,FG,1372.0,FG005,1163.0,FG009,1234.0,-209.0,-138.0,-0.15233236151603502,-0.1005830903790087,20200421
3018,RS,5245.0,RS007,4299.0,RS009,4510.0,-946.0,-735.0,-0.1803622497616778,-0.14013346043851282,20200421
3019,RM,2303.33,RM005,2286.0,RM009,2316.0,-17.329999999999927,12.670000000000073,-0.007523889325454891,0.005500731549539228,20200421
3020,SF,6000.0,SF005,5548.0,SF009,5714.0,-452.0,-286.0,-0.07533333333333336,-0.047666666666666635,20200421
3021,SM,6883.33,SM005,7404.0,SM009,7382.0,520.6700000000001,498.6700000000001,0.07564216738119489,0.07244603992544318,20200421
3022,CY,21825.0,CY005,16910.0,CY009,18510.0,-4915.0,-3315.0,-0.2252004581901489,-0.15189003436426118,20200421
3023,UR,1726.67,UR005,1697.0,UR009,1541.0,-29.670000000000073,-185.67000000000007,-0.017183364510879318,-0.10753068044270186,20200421
3024,CU,42040.0,cu2005,41850.0,cu2006,41710.0,-190.0,-330.0,-0.004519505233111287,-0.007849666983824943,20200421
3025,AL,12250.0,al2005,12195.0,al2006,12135.0,-55.0,-115.0,-0.004489795918367401,-0.009387755102040818,20200421
3026,ZN,16480.0,zn2005,15785.0,zn2006,15765.0,-695.0,-715.0,-0.04217233009708743,-0.04338592233009708,20200421
3027,PB,14050.0,pb2005,13795.0,pb2006,13605.0,-255.0,-445.0,-0.018149466192170838,-0.031672597864768726,20200421
3028,NI,101650.0,ni2005,100730.0,ni2006,101040.0,-920.0,-610.0,-0.009050664043285805,-0.006000983767830759,20200421
3029,SN,131750.0,sn2005,130790.0,sn2006,126300.0,-960.0,-5450.0,-0.007286527514231533,-0.04136622390891842,20200421
3030,AU,372.75,au2005,372.7,au2006,373.4,-0.05000000000001137,0.6499999999999773,-0.00013413816230722908,0.001743796109993312,20200421
3031,AG,3698.67,ag2005,3696.0,ag2006,3692.0,-2.6700000000000728,-6.670000000000073,-0.0007218811086147081,-0.001803350934254766,20200421
3032,RB,3410.0,rb2005,3503.0,rb2010,3326.0,93.0,-84.0,0.027272727272727337,-0.02463343108504401,20200421
3033,WR,3483.33,wr2005,4037.0,wr2005,4037.0,553.6700000000001,553.6700000000001,0.15894847746265794,0.15894847746265794,20200421
3034,HC,3342.5,hc2005,3328.0,hc2010,3181.0,-14.5,-161.5,-0.004338070306656672,-0.04831712789827969,20200421
3035,FU,3680.0,fu2005,1365.0,fu2009,1595.0,-2315.0,-2085.0,-0.6290760869565217,-0.5665760869565217,20200421
3036,BU,2252.5,bu2005,1944.0,bu2006,1994.0,-308.5,-258.5,-0.1369589345172031,-0.1147613762486126,20200421
3037,RU,9550.0,ru2005,9645.0,ru2009,9905.0,95.0,355.0,0.009947643979057563,0.03717277486910997,20200421
3038,SP,4637.0,sp2005,4408.0,sp2009,4528.0,-229.0,-109.0,-0.049385378477463826,-0.023506577528574546,20200421
3039,SS,12850.0,ss2005,13160.0,ss2006,13180.0,310.0,330.0,0.024124513618676957,0.025680933852139987,20200421
3040,C,1902.86,c2005,2016.0,c2009,2065.0,113.1400000000001,162.1400000000001,0.05945786868187897,0.08520858076789684,20200422
3041,CS,2466.67,cs2005,2275.0,cs2009,2405.0,-191.67000000000007,-61.67000000000007,-0.07770394904871758,-0.02500131756578705,20200422
3042,A,4666.67,a2005,5183.0,a2009,4603.0,516.3299999999999,-63.67000000000007,0.11064206382709729,-0.013643561683170269,20200422
3043,M,3116.25,m2005,2690.0,m2009,2750.0,-426.25,-366.25,-0.1367829923786602,-0.11752908142799845,20200422
3044,Y,5666.67,y2005,5404.0,y2009,5372.0,-262.6700000000001,-294.6700000000001,-0.04635350214499878,-0.05200055764673084,20200422
3045,P,4874.0,p2005,4682.0,p2009,4434.0,-192.0,-440.0,-0.039392695937628286,-0.09027492819039806,20200422
3046,JD,3130.0,jd2004,3063.0,jd2006,3161.0,-67.0,31.0,-0.02140575079872209,0.009904153354632683,20200422
3047,L,6266.67,l2005,5805.0,l2009,5715.0,-461.6700000000001,-551.6700000000001,-0.07367070549430554,-0.08803239998276602,20200422
3048,V,5475.0,v2005,5285.0,v2009,5240.0,-190.0,-235.0,-0.034703196347032006,-0.04292237442922375,20200422
3049,PP,7300.0,pp2005,6805.0,pp2009,6436.0,-495.0,-864.0,-0.06780821917808222,-0.11835616438356167,20200422
3050,I,663.89,i2005,673.0,i2009,603.5,9.110000000000014,-60.389999999999986,0.013722152766271645,-0.09096386449562421,20200422
3051,EG,3616.67,eg2004,3190.0,eg2009,3348.0,-426.6700000000001,-268.6700000000001,-0.11797316315837503,-0.07428656747781803,20200422
3052,EB,4966.67,eb2004,5162.0,eb2009,4880.0,195.32999999999993,-86.67000000000007,0.03932816152472385,-0.017450323858843042,20200422
3053,PG,2976.67,pg2011,3131.0,pg2011,3131.0,154.32999999999993,154.32999999999993,0.0518465264876522,0.0518465264876522,20200422
3054,PM,2428.0,PM005,1993.0,PM007,2239.0,-435.0,-189.0,-0.17915980230642503,-0.0778418451400329,20200422
3055,CF,11390.0,CF005,10730.0,CF009,11105.0,-660.0,-285.0,-0.057945566286215944,-0.025021949078138706,20200422
3056,SR,5826.67,SR005,5345.0,SR009,5134.0,-481.6700000000001,-692.6700000000001,-0.08266642868053276,-0.11887922260914041,20200422
3057,TA,3068.75,TA005,3052.0,TA009,3158.0,-16.75,89.25,-0.0054582484725050895,0.029083503054989857,20200422
3058,OI,7445.0,OI005,6895.0,OI009,6561.0,-550.0,-884.0,-0.07387508394895903,-0.11873740765614504,20200422
3059,MA,1642.5,MA005,1568.0,MA009,1656.0,-74.5,13.5,-0.04535768645357685,0.008219178082191858,20200422
3060,FG,1365.6,FG005,1167.0,FG009,1237.0,-198.5999999999999,-128.5999999999999,-0.14543057996485054,-0.09417106033977729,20200422
3061,RS,5310.0,RS007,4300.0,RS009,4469.0,-1010.0,-841.0,-0.1902071563088512,-0.15838041431261773,20200422
3062,RM,2316.67,RM005,2303.0,RM009,2341.0,-13.670000000000073,24.329999999999927,-0.005900710934228948,0.010502143162383959,20200422
3063,SF,6000.0,SF005,5524.0,SF009,5702.0,-476.0,-298.0,-0.07933333333333337,-0.04966666666666664,20200422
3064,SM,6966.67,SM005,7442.0,SM009,7350.0,475.3299999999999,383.3299999999999,0.06822915395734253,0.05502341864908189,20200422
3065,CY,21825.0,CY005,15970.0,CY009,18210.0,-5855.0,-3615.0,-0.268270332187858,-0.1656357388316151,20200422
3066,UR,1711.67,UR005,1710.0,UR009,1527.0,-1.6700000000000728,-184.67000000000007,-0.0009756553541279134,-0.10788878697412474,20200422
3067,CU,41130.0,cu2005,40980.0,cu2006,40830.0,-150.0,-300.0,-0.00364697301239969,-0.00729394602479938,20200422
3068,AL,12260.0,al2005,12215.0,al2006,12135.0,-45.0,-125.0,-0.0036704730831973453,-0.010195758564437218,20200422
3069,ZN,16450.0,zn2005,15755.0,zn2006,15715.0,-695.0,-735.0,-0.0422492401215806,-0.044680851063829796,20200422
3070,PB,14000.0,pb2005,13780.0,pb2006,13520.0,-220.0,-480.0,-0.01571428571428568,-0.03428571428571425,20200422
3071,NI,98700.0,ni2005,97610.0,ni2006,97970.0,-1090.0,-730.0,-0.011043566362715307,-0.007396149949341457,20200422
3072,SN,129500.0,sn2005,127630.0,sn2006,123210.0,-1870.0,-6290.0,-0.014440154440154451,-0.0485714285714286,20200422
3073,AU,372.8,au2005,376.1,au2006,373.62,3.3000000000000114,0.8199999999999932,0.00885193133047224,0.0021995708154505245,20200422
3074,AG,3577.0,ag2005,3574.0,ag2006,3572.0,-3.0,-5.0,-0.0008386916410400014,-0.0013978194017333356,20200422
3075,RB,3405.5,rb2005,3506.0,rb2010,3339.0,100.5,-66.5,0.02951108500954347,-0.019527235354573458,20200422
3076,WR,3486.67,wr2005,4056.0,wr2005,4056.0,569.3299999999999,569.3299999999999,0.16328760679961096,0.16328760679961096,20200422
3077,HC,3317.5,hc2005,3327.0,hc2010,3177.0,9.5,-140.5,0.0028636021100225673,-0.04235116804822914,20200422
3078,FU,3670.0,fu2005,1245.0,fu2009,1447.0,-2425.0,-2223.0,-0.6607629427792916,-0.6057220708446867,20200422
3079,BU,2252.5,bu2005,1786.0,bu2006,1838.0,-466.5,-414.5,-0.20710321864594894,-0.1840177580466149,20200422
3080,RU,9433.0,ru2005,9415.0,ru2009,9675.0,-18.0,242.0,-0.0019081946358529,0.025654616770910632,20200422
3081,SP,4642.0,sp2005,4390.0,sp2009,4502.0,-252.0,-140.0,-0.0542869452822059,-0.03015941404567002,20200422
3082,SS,12925.0,ss2005,12995.0,ss2006,12945.0,70.0,20.0,0.005415860735009659,0.001547388781431236,20200422
3083,C,1902.86,c2005,2029.0,c2009,2072.0,126.1400000000001,169.1400000000001,0.0662896902557204,0.08888725392304231,20200423
3084,CS,2466.67,cs2005,2289.0,cs2009,2419.0,-177.67000000000007,-47.67000000000007,-0.07202828104286352,-0.0193256495599331,20200423
3085,A,4666.67,a2005,5203.0,a2009,4627.0,536.3299999999999,-39.67000000000007,0.11492777505158913,-0.008500708213779906,20200423
3086,M,3122.5,m2005,2698.0,m2009,2766.0,-424.5,-356.5,-0.1359487590072057,-0.11417133706965577,20200423
3087,Y,5730.0,y2005,5472.0,y2009,5464.0,-258.0,-266.0,-0.04502617801047115,-0.046422338568935406,20200423
3088,P,4894.0,p2005,4672.0,p2009,4458.0,-222.0,-436.0,-0.045361667347772805,-0.08908868001634651,20200423
3089,JD,3080.0,jd2004,3057.0,jd2006,3176.0,-23.0,96.0,-0.007467532467532512,0.03116883116883118,20200423
3090,L,6266.67,l2005,6045.0,l2009,5960.0,-221.67000000000007,-306.6700000000001,-0.03537285352507791,-0.04893667609751273,20200423
3091,V,5437.5,v2005,5390.0,v2009,5335.0,-47.5,-102.5,-0.008735632183908049,-0.01885057471264373,20200423
3092,PP,7300.0,pp2005,7140.0,pp2009,6791.0,-160.0,-509.0,-0.021917808219178103,-0.0697260273972603,20200423
3093,I,666.89,i2005,676.5,i2009,609.5,9.610000000000014,-57.389999999999986,0.014410172592181691,-0.08605617118265374,20200423
3094,EG,3416.67,eg2004,3190.0,eg2009,3481.0,-226.67000000000007,64.32999999999993,-0.06634237430012269,0.01882827431387879,20200423
3095,EB,4866.67,eb2004,5162.0,eb2009,5170.0,295.3299999999999,303.3299999999999,0.060684205010818504,0.0623280395013428,20200423
3096,PG,2926.67,pg2011,3275.0,pg2011,3275.0,348.3299999999999,348.3299999999999,0.11901922662958242,0.11901922662958242,20200423
3097,PM,2428.0,PM005,1990.0,PM007,2236.0,-438.0,-192.0,-0.18039538714991765,-0.07907742998352552,20200423
3098,CF,11378.33,CF005,11205.0,CF009,11610.0,-173.32999999999993,231.67000000000007,-0.015233342678582895,0.02036063288725143,20200423
3099,SR,5826.67,SR005,5342.0,SR009,5159.0,-484.6700000000001,-667.6700000000001,-0.08318130252785894,-0.11458860721475561,20200423
3100,TA,3211.25,TA005,3174.0,TA009,3290.0,-37.25,78.75,-0.011599844297392026,0.02452316076294281,20200423
3101,OI,7437.5,OI005,6896.0,OI009,6623.0,-541.5,-814.5,-0.07280672268907562,-0.10951260504201676,20200423
3102,MA,1642.5,MA005,1627.0,MA009,1712.0,-15.5,69.5,-0.009436834094368352,0.04231354642313545,20200423
3103,FG,1358.4,FG005,1164.0,FG009,1246.0,-194.4000000000001,-112.40000000000009,-0.14310954063604242,-0.08274440518256776,20200423
3104,RS,5310.0,RS007,4300.0,RS009,4478.0,-1010.0,-832.0,-0.1902071563088512,-0.15668549905838036,20200423
3105,RM,2326.67,RM005,2334.0,RM009,2362.0,7.329999999999927,35.32999999999993,0.003150425285923575,0.015184791998865244,20200423
3106,SF,6000.0,SF005,5496.0,SF009,5676.0,-504.0,-324.0,-0.08399999999999996,-0.05400000000000005,20200423
3107,SM,6966.67,SM005,7374.0,SM009,7250.0,407.3299999999999,283.3299999999999,0.058468393077323766,0.040669358531407296,20200423
3108,CY,21875.0,CY005,16410.0,CY009,18895.0,-5465.0,-2980.0,-0.2498285714285714,-0.13622857142857148,20200423
3109,UR,1711.67,UR005,1719.0,UR009,1540.0,7.329999999999927,-171.67000000000007,0.004282367512429275,-0.10029386505576432,20200423
